"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1400000US06073013320","Census Tract 133.20, San Diego County, California","131031","12225",
"1400000US06073013321","Census Tract 133.21, San Diego County, California","125169","12148",
"1400000US06073013322","Census Tract 133.22, San Diego County, California","-","**",
"1400000US06073013323","Census Tract 133.23, San Diego County, California","129861","37005",
"1400000US06073013324","Census Tract 133.24, San Diego County, California","91993","44668",
"1400000US06073013325","Census Tract 133.25, San Diego County, California","73197","42241",
"1400000US06073013326","Census Tract 133.26, San Diego County, California","175982","70730",
"1400000US06073013327","Census Tract 133.27, San Diego County, California","119844","35058",
"1400000US06073013401","Census Tract 134.01, San Diego County, California","78603","17999",
"1400000US06073013409","Census Tract 134.09, San Diego County, California","78534","13932",
"1400000US06073013411","Census Tract 134.11, San Diego County, California","103287","10194",
"1400000US06073013412","Census Tract 134.12, San Diego County, California","104625","22569",
"1400000US06073013414","Census Tract 134.14, San Diego County, California","121091","13771",
"1400000US06073013415","Census Tract 134.15, San Diego County, California","100179","13079",
"1400000US06073013416","Census Tract 134.16, San Diego County, California","103103","7629",
"1400000US06073013417","Census Tract 134.17, San Diego County, California","129344","8787",
"1400000US06073013418","Census Tract 134.18, San Diego County, California","86818","12797",
"1400000US06073013420","Census Tract 134.20, San Diego County, California","99922","14723",
"1400000US06073013421","Census Tract 134.21, San Diego County, California","102266","26819",
"1400000US06073013422","Census Tract 134.22, San Diego County, California","120938","29342",
"1400000US06073013423","Census Tract 134.23, San Diego County, California","74438","21637",
"1400000US06073013424","Census Tract 134.24, San Diego County, California","121102","20472",
"1400000US06073013425","Census Tract 134.25, San Diego County, California","152604","14458",
"1400000US06073013503","Census Tract 135.03, San Diego County, California","73938","26354",
"1400000US06073013504","Census Tract 135.04, San Diego County, California","106094","18839",
"1400000US06073013505","Census Tract 135.05, San Diego County, California","85675","14351",
"1400000US06073013506","Census Tract 135.06, San Diego County, California","66924","20483",
"1400000US06073013601","Census Tract 136.01, San Diego County, California","87928","11154",
"1400000US06073013604","Census Tract 136.04, San Diego County, California","89598","11978",
"1400000US06073013605","Census Tract 136.05, San Diego County, California","138798","42178",
"1400000US06073013607","Census Tract 136.07, San Diego County, California","66592","17157",
"1400000US06073013608","Census Tract 136.08, San Diego County, California","80313","15596",
"1400000US06073013701","Census Tract 137.01, San Diego County, California","97917","18281",
"1400000US06073013702","Census Tract 137.02, San Diego County, California","70246","13725",
"1400000US06073013801","Census Tract 138.01, San Diego County, California","73363","9667",
"1400000US06073013802","Census Tract 138.02, San Diego County, California","55707","11623",
"1400000US06073013903","Census Tract 139.03, San Diego County, California","85050","18292",
"1400000US06073013905","Census Tract 139.05, San Diego County, California","92232","35611",
"1400000US06073013906","Census Tract 139.06, San Diego County, California","52175","9854",
"1400000US06073013907","Census Tract 139.07, San Diego County, California","49205","15657",
"1400000US06073013908","Census Tract 139.08, San Diego County, California","78245","12897",
"1400000US06073013909","Census Tract 139.09, San Diego County, California","81597","20958",
"1400000US06073014001","Census Tract 140.01, San Diego County, California","66631","5926",
"1400000US06073014002","Census Tract 140.02, San Diego County, California","85500","20729",
"1400000US06073014101","Census Tract 141.01, San Diego County, California","79792","19841",
"1400000US06073014102","Census Tract 141.02, San Diego County, California","71505","12046",
"1400000US06073014200","Census Tract 142, San Diego County, California","90343","8878",
"1400000US06073014300","Census Tract 143, San Diego County, California","72669","4031",
"1400000US06073014400","Census Tract 144, San Diego County, California","30601","7448",
"1400000US06073014500","Census Tract 145, San Diego County, California","72862","10365",
"1400000US06073014601","Census Tract 146.01, San Diego County, California","46142","14920",
"1400000US06073014602","Census Tract 146.02, San Diego County, California","99375","12234",
"1400000US06073014701","Census Tract 147.01, San Diego County, California","82284","15802",
"1400000US06073014702","Census Tract 147.02, San Diego County, California","80597","21414",
"1400000US06073014803","Census Tract 148.03, San Diego County, California","57148","7298",
"1400000US06073014804","Census Tract 148.04, San Diego County, California","78828","26575",
"1400000US06073014805","Census Tract 148.05, San Diego County, California","70604","9884",
"1400000US06073014806","Census Tract 148.06, San Diego County, California","61809","13779",
"1400000US06073014901","Census Tract 149.01, San Diego County, California","64712","20742",
"1400000US06073014902","Census Tract 149.02, San Diego County, California","71071","10144",
"1400000US06073015001","Census Tract 150.01, San Diego County, California","74625","11481",
"1400000US06073015002","Census Tract 150.02, San Diego County, California","50721","7610",
"1400000US06073015100","Census Tract 151, San Diego County, California","82572","10318",
"1400000US06073015200","Census Tract 152, San Diego County, California","138646","7923",
"1400000US06073015301","Census Tract 153.01, San Diego County, California","63190","18947",
"1400000US06073015302","Census Tract 153.02, San Diego County, California","106786","20718",
"1400000US06073015403","Census Tract 154.03, San Diego County, California","128882","20762",
"1400000US06073015405","Census Tract 154.05, San Diego County, California","110179","19891",
"1400000US06073015406","Census Tract 154.06, San Diego County, California","120250","24054",
"1400000US06073015407","Census Tract 154.07, San Diego County, California","49302","16132",
"1400000US06073015408","Census Tract 154.08, San Diego County, California","85667","19074",
"1400000US06073015501","Census Tract 155.01, San Diego County, California","94489","17759",
"1400000US06073015502","Census Tract 155.02, San Diego County, California","92917","23730",
"1400000US06073015601","Census Tract 156.01, San Diego County, California","59555","21875",
"1400000US06073015602","Census Tract 156.02, San Diego County, California","107188","20578",
"1400000US06073015701","Census Tract 157.01, San Diego County, California","31146","13539",
"1400000US06073015704","Census Tract 157.04, San Diego County, California","47907","13880",
"1400000US06073015705","Census Tract 157.05, San Diego County, California","40375","10859",
"1400000US06073015706","Census Tract 157.06, San Diego County, California","22583","11456",
"1400000US06073015801","Census Tract 158.01, San Diego County, California","40568","4129",
"1400000US06073015802","Census Tract 158.02, San Diego County, California","53093","5472",
"1400000US06073015901","Census Tract 159.01, San Diego County, California","36047","9081",
"1400000US06073015902","Census Tract 159.02, San Diego County, California","54120","10627",
"1400000US06073016000","Census Tract 160, San Diego County, California","76953","30374",
"1400000US06073016100","Census Tract 161, San Diego County, California","96875","9639",
"1400000US06073016201","Census Tract 162.01, San Diego County, California","112257","22221",
"1400000US06073016202","Census Tract 162.02, San Diego County, California","67292","8110",
"1400000US06073016301","Census Tract 163.01, San Diego County, California","42117","7505",
"1400000US06073016302","Census Tract 163.02, San Diego County, California","43790","12084",
"1400000US06073016401","Census Tract 164.01, San Diego County, California","94875","15811",
"1400000US06073016403","Census Tract 164.03, San Diego County, California","71269","31094",
"1400000US06073016404","Census Tract 164.04, San Diego County, California","29774","22335",
"1400000US06073016502","Census Tract 165.02, San Diego County, California","60705","7776",
"1400000US06073016503","Census Tract 165.03, San Diego County, California","79054","22022",
"1400000US06073016504","Census Tract 165.04, San Diego County, California","48916","6395",
